timestamp,value,timeseries_id,station_name,pollutant_name,pollutant_std
2023-08-01 00:00:00,26.966,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 01:00:00,15.874,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 02:00:00,16.639,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 03:00:00,15.3,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 04:00:00,40.354,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 05:00:00,70.189,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 06:00:00,97.729,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 07:00:00,87.975,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 08:00:00,83.002,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 09:00:00,85.106,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 10:00:00,70.763,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 11:00:00,65.79,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 12:00:00,70.763,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 13:00:00,104.04,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 14:00:00,107.674,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 15:00:00,101.936,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 16:00:00,103.084,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 17:00:00,76.5,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 18:00:00,72.866,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 19:00:00,53.167,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 20:00:00,54.697,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 21:00:00,43.414,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 22:00:00,40.736,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-01 23:00:00,34.042,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 00:00:00,26.966,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 01:00:00,7.268,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 02:00:00,6.311,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 03:00:00,13.961,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 04:00:00,34.616,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 05:00:00,47.813,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 06:00:00,58.14,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 07:00:00,95.243,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 08:00:00,96.007,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 09:00:00,88.358,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 10:00:00,-99.0,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 11:00:00,-99.0,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 12:00:00,117.236,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 13:00:00,159.12,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 14:00:00,121.252,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 15:00:00,123.93,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 16:00:00,52.785,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 17:00:00,46.665,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 18:00:00,54.124,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 19:00:00,100.789,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 20:00:00,90.653,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 21:00:00,56.61,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 22:00:00,39.78,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-02 23:00:00,5.737,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 00:00:00,1.721,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 01:00:00,3.634,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 02:00:00,3.06,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 03:00:00,0.765,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 04:00:00,1.913,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 05:00:00,5.164,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 06:00:00,12.814,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 07:00:00,15.682,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 08:00:00,19.316,357,London Marylebone Road,Nitrogen oxides,NOx
2023-08-03 09:00:00,26.392,357,London Marylebone Road,Nitrogen oxides,NOx
