timestamp,value,timeseries_id,station_name,pollutant_name,pollutant_std
2023-11-01 00:00:00,0.316,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 01:00:00,0.16,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 02:00:00,0.186,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 03:00:00,0.239,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 04:00:00,0.129,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 05:00:00,0.087,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 06:00:00,0.089,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 07:00:00,0.159,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 08:00:00,0.229,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 09:00:00,0.325,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 10:00:00,0.268,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 11:00:00,0.246,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 12:00:00,0.214,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 13:00:00,0.162,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 14:00:00,0.286,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 15:00:00,0.344,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 16:00:00,0.334,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 17:00:00,0.322,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 18:00:00,0.442,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 19:00:00,0.491,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 20:00:00,0.237,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 21:00:00,0.215,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 22:00:00,0.122,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-01 23:00:00,0.103,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 00:00:00,0.104,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 01:00:00,0.052,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 02:00:00,0.039,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 03:00:00,0.049,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 04:00:00,0.102,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 05:00:00,0.065,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 06:00:00,0.097,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 07:00:00,0.212,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 08:00:00,0.205,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 09:00:00,0.129,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 10:00:00,0.226,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 11:00:00,0.184,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 12:00:00,0.462,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 13:00:00,0.837,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 14:00:00,1.067,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 15:00:00,0.877,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 16:00:00,0.971,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 17:00:00,0.751,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 18:00:00,0.884,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 19:00:00,0.586,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 20:00:00,0.464,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 21:00:00,0.442,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 22:00:00,0.446,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-02 23:00:00,-99.0,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 00:00:00,-99.0,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 01:00:00,-99.0,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 02:00:00,-99.0,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 03:00:00,-99.0,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 04:00:00,0.5,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 05:00:00,0.235,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 06:00:00,0.222,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 07:00:00,0.376,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 08:00:00,0.337,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 09:00:00,0.635,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 10:00:00,0.685,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 11:00:00,0.5,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 12:00:00,0.683,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 13:00:00,0.75,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 14:00:00,0.656,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 15:00:00,0.738,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 16:00:00,0.745,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 17:00:00,1.305,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 18:00:00,2.169,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 19:00:00,1.262,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 20:00:00,1.474,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 21:00:00,1.09,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 22:00:00,1.077,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-03 23:00:00,0.794,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 00:00:00,0.869,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 01:00:00,0.488,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 02:00:00,0.431,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 03:00:00,0.453,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 04:00:00,0.488,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 05:00:00,0.641,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 06:00:00,0.33,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 07:00:00,0.171,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 08:00:00,0.321,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 09:00:00,0.271,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 10:00:00,0.25,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 11:00:00,0.384,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 12:00:00,0.724,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 13:00:00,0.413,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 14:00:00,0.288,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 15:00:00,0.495,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 16:00:00,0.705,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 17:00:00,0.595,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 18:00:00,0.698,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 19:00:00,0.794,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 20:00:00,0.393,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 21:00:00,0.631,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 22:00:00,0.727,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-04 23:00:00,0.677,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 00:00:00,1.45,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 01:00:00,0.568,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 02:00:00,0.734,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 03:00:00,0.543,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 04:00:00,0.435,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 05:00:00,0.249,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 06:00:00,0.133,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 07:00:00,0.377,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 08:00:00,0.158,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 09:00:00,0.152,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 10:00:00,0.223,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 11:00:00,0.197,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 12:00:00,0.215,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 13:00:00,0.141,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 14:00:00,0.58,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 15:00:00,0.622,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 16:00:00,0.576,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 17:00:00,1.003,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 18:00:00,1.187,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 19:00:00,0.865,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 20:00:00,0.887,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 21:00:00,0.798,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 22:00:00,0.676,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-05 23:00:00,0.412,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 00:00:00,0.245,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 01:00:00,0.256,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 02:00:00,0.232,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 03:00:00,0.173,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 04:00:00,0.117,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 05:00:00,0.134,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 06:00:00,0.193,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 07:00:00,0.45,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 08:00:00,0.46,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 09:00:00,1.018,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 10:00:00,0.908,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 11:00:00,1.123,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 12:00:00,0.912,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 13:00:00,0.853,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 14:00:00,0.958,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 15:00:00,1.543,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 16:00:00,1.234,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 17:00:00,1.783,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 18:00:00,1.217,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 19:00:00,1.274,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 20:00:00,0.948,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 21:00:00,0.874,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 22:00:00,0.606,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-06 23:00:00,0.758,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 00:00:00,0.597,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 01:00:00,0.258,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 02:00:00,0.453,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 03:00:00,0.228,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 04:00:00,0.355,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 05:00:00,0.401,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 06:00:00,0.256,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 07:00:00,0.43,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 08:00:00,0.469,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 09:00:00,0.786,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 10:00:00,1.019,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 11:00:00,0.723,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 12:00:00,0.848,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 13:00:00,1.014,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 14:00:00,0.409,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 15:00:00,1.391,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 16:00:00,2.276,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 17:00:00,1.896,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 18:00:00,2.411,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 19:00:00,1.988,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 20:00:00,1.373,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 21:00:00,0.975,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 22:00:00,1.17,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-07 23:00:00,0.93,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 00:00:00,0.829,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 01:00:00,0.478,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 02:00:00,0.622,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 03:00:00,0.246,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 04:00:00,0.197,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 05:00:00,0.263,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 06:00:00,0.288,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 07:00:00,0.42,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 08:00:00,0.454,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 09:00:00,0.815,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 10:00:00,0.532,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 11:00:00,0.385,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 12:00:00,0.381,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 13:00:00,0.418,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 14:00:00,0.749,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 15:00:00,1.682,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 16:00:00,0.725,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 17:00:00,0.677,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 18:00:00,0.735,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 19:00:00,1.706,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 20:00:00,1.22,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 21:00:00,1.155,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 22:00:00,1.402,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-08 23:00:00,1.844,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 00:00:00,1.336,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 01:00:00,0.465,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 02:00:00,0.509,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 03:00:00,0.245,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 04:00:00,0.215,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 05:00:00,0.311,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 06:00:00,0.356,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 07:00:00,0.477,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 08:00:00,0.606,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 09:00:00,0.889,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 10:00:00,0.763,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 11:00:00,0.761,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 12:00:00,0.721,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 13:00:00,0.746,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 14:00:00,0.437,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 15:00:00,0.763,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 16:00:00,1.026,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 17:00:00,1.222,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 18:00:00,1.783,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 19:00:00,1.27,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 20:00:00,0.988,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 21:00:00,0.486,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 22:00:00,0.525,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-09 23:00:00,-99.0,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 00:00:00,-99.0,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 01:00:00,-99.0,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 02:00:00,-99.0,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 03:00:00,0.261,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 04:00:00,0.264,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 05:00:00,0.173,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 06:00:00,0.371,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 07:00:00,0.5,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 08:00:00,0.458,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 09:00:00,0.912,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 10:00:00,0.978,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 11:00:00,0.85,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 12:00:00,0.5,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 13:00:00,0.403,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 14:00:00,0.31,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 15:00:00,0.245,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 16:00:00,0.31,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 17:00:00,0.415,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 18:00:00,0.44,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 19:00:00,0.711,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 20:00:00,1.022,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 21:00:00,1.377,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 22:00:00,0.869,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-10 23:00:00,1.088,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 00:00:00,1.342,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 01:00:00,0.908,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 02:00:00,0.513,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 03:00:00,0.529,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 04:00:00,0.588,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 05:00:00,0.475,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 06:00:00,0.467,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 07:00:00,0.744,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 08:00:00,0.89,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 09:00:00,0.996,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 10:00:00,0.907,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 11:00:00,0.739,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 12:00:00,0.431,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 13:00:00,0.413,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 14:00:00,0.255,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 15:00:00,0.212,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 16:00:00,0.653,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 17:00:00,0.67,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 18:00:00,2.169,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 19:00:00,1.945,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 20:00:00,1.938,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 21:00:00,2.505,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 22:00:00,2.889,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-11 23:00:00,2.038,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 00:00:00,2.033,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 01:00:00,1.935,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 02:00:00,1.271,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 03:00:00,1.045,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 04:00:00,0.862,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 05:00:00,0.691,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 06:00:00,0.625,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 07:00:00,0.674,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 08:00:00,0.681,3363,London Marylebone Road,o-Xylene,o-Xylene
2023-11-12 09:00:00,0.694,3363,London Marylebone Road,o-Xylene,o-Xylene
