timestamp,value,timeseries_id,station_name,pollutant_name,pollutant_std
2023-07-01 00:00:00,0.163,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 01:00:00,0.136,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 02:00:00,0.168,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 03:00:00,0.131,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 04:00:00,0.227,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 05:00:00,0.145,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 06:00:00,0.141,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 07:00:00,0.177,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 08:00:00,0.341,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 09:00:00,0.18,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 10:00:00,0.238,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 11:00:00,0.15,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 12:00:00,0.317,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 13:00:00,0.168,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 14:00:00,0.208,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 15:00:00,0.159,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 16:00:00,0.243,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 17:00:00,0.19,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 18:00:00,0.253,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 19:00:00,0.19,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 20:00:00,0.229,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 21:00:00,0.022,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 22:00:00,0.261,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-01 23:00:00,0.222,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 00:00:00,0.406,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 01:00:00,0.339,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 02:00:00,0.378,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 03:00:00,0.438,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 04:00:00,0.525,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 05:00:00,0.275,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 06:00:00,0.199,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 07:00:00,0.21,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 08:00:00,0.152,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 09:00:00,0.114,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 10:00:00,0.103,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 11:00:00,0.157,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 12:00:00,0.098,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 13:00:00,0.148,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 14:00:00,0.138,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 15:00:00,0.18,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 16:00:00,0.116,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 17:00:00,0.113,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 18:00:00,0.022,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 19:00:00,-99.0,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 20:00:00,0.189,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 21:00:00,0.298,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 22:00:00,0.164,617,London Eltham,"m,p-Xylene","m,p-Xylene"
2023-07-02 23:00:00,0.23,617,London Eltham,"m,p-Xylene","m,p-Xylene"
