timestamp,value,timeseries_id,station_name,pollutant_name,pollutant_std
2025-08-01 00:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 01:00:00,0.078,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 02:00:00,0.025,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 03:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 04:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 05:00:00,0.11,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 06:00:00,0.157,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 07:00:00,0.257,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 08:00:00,0.368,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 09:00:00,0.583,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 10:00:00,0.58,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 11:00:00,0.698,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 12:00:00,0.667,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 13:00:00,0.69,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 14:00:00,0.528,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 15:00:00,0.528,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 16:00:00,0.451,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 17:00:00,0.579,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 18:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 19:00:00,0.3,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 20:00:00,0.223,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 21:00:00,0.121,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 22:00:00,0.187,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-01 23:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 00:00:00,0.029,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 01:00:00,0.077,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 02:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 03:00:00,0.037,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 04:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 05:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 06:00:00,0.276,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 07:00:00,0.054,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 08:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 09:00:00,0.523,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 10:00:00,0.632,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 11:00:00,0.014,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 12:00:00,0.278,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 13:00:00,0.375,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 14:00:00,0.378,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 15:00:00,0.339,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 16:00:00,0.483,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 17:00:00,0.525,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 18:00:00,0.395,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 19:00:00,0.341,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 20:00:00,0.504,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 21:00:00,0.608,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 22:00:00,0.181,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-02 23:00:00,0.132,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 00:00:00,0.086,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 01:00:00,0.089,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 02:00:00,0.164,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 03:00:00,0.129,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 04:00:00,0.161,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 05:00:00,0.144,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 06:00:00,0.321,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 07:00:00,0.393,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 08:00:00,0.429,2705,London Marylebone Road,Isoprene,Isoprene
2025-08-03 09:00:00,0.505,2705,London Marylebone Road,Isoprene,Isoprene
