timestamp,value,timeseries_id,station_name,pollutant_name,pollutant_std
2024-03-01 00:00:00,5.445,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 01:00:00,5.976,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 02:00:00,4.735,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 03:00:00,3.899,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 04:00:00,3.457,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 05:00:00,3.151,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 06:00:00,3.315,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 07:00:00,4.589,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 08:00:00,1.366,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 09:00:00,1.505,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 10:00:00,1.89,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 11:00:00,1.2,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 12:00:00,0.753,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 13:00:00,1.724,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 14:00:00,2.434,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 15:00:00,2.408,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 16:00:00,2.432,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 17:00:00,2.685,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-01 18:00:00,2.304,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 05:00:00,4.126,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 06:00:00,4.259,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 07:00:00,2.708,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 09:00:00,0.825,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 10:00:00,0.63,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 11:00:00,0.601,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 12:00:00,0.454,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 13:00:00,0.975,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 14:00:00,9.694,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 15:00:00,2.121,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 16:00:00,1.516,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 17:00:00,1.935,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 19:00:00,3.22,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 20:00:00,5.279,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 22:00:00,6.886,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-02 23:00:00,5.954,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 03:00:00,7.814,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 04:00:00,8.447,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 12:00:00,6.353,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 13:00:00,4.384,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 14:00:00,3.157,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 15:00:00,2.6,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 16:00:00,2.286,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 17:00:00,1.944,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 18:00:00,3.291,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 19:00:00,4.044,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 20:00:00,5.769,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 21:00:00,8.111,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 22:00:00,11.745,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-03 23:00:00,10.16,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 00:00:00,10.58,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 01:00:00,11.215,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 02:00:00,11.0,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 03:00:00,11.191,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 04:00:00,10.495,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 05:00:00,10.481,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 06:00:00,11.783,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 07:00:00,8.777,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 08:00:00,7.305,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 09:00:00,5.635,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 10:00:00,4.153,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 11:00:00,3.308,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 12:00:00,3.626,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 13:00:00,2.87,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 14:00:00,3.159,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 15:00:00,2.971,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 16:00:00,3.158,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 17:00:00,3.884,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 18:00:00,4.228,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 19:00:00,4.124,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 20:00:00,3.251,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 21:00:00,1.872,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 22:00:00,2.267,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-04 23:00:00,2.53,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 00:00:00,1.996,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 01:00:00,1.99,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 02:00:00,2.406,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 03:00:00,2.87,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 04:00:00,3.276,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 05:00:00,3.315,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 06:00:00,4.171,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 07:00:00,5.423,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 08:00:00,8.168,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 09:00:00,13.08,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 10:00:00,11.327,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 11:00:00,8.568,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 12:00:00,6.694,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 13:00:00,7.287,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 14:00:00,6.761,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 15:00:00,5.448,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 16:00:00,4.732,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 17:00:00,4.2,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
2024-03-05 18:00:00,5.038,2122,London Harlington,Particulate matter less than 2.5 micro m,PM2.5
